uid,sid,count
2119,8538,1
2119,8748,1
2119,9882,1
2119,9884,1
2119,10167,1
2119,10168,1
2119,2800,1
2119,4511,1
2119,7183,1
2119,1837,1
2119,4978,1
2119,6015,1
2119,9095,1
2119,10169,1
2119,7083,1
2119,7330,1
2119,6018,1
2119,3793,1
2119,2578,1
2119,6780,1
2119,2102,1
2119,930,1
2119,563,1
2119,3779,1
2119,4676,1
2119,4992,1
2119,5170,1
2119,5412,1
2119,5455,1
2119,5675,1
2119,6009,1
2119,201,1
2119,4956,1
2119,3739,1
2120,6560,1
2120,4905,1
2120,2774,1
2120,6894,1
2121,3952,1
2121,9549,1
2121,9991,1
2121,10178,1
2121,8811,1
2121,10175,1
2121,10174,1
2121,10173,1
2121,10172,1
2121,8585,1
2121,4930,1
2121,3262,1
2121,3129,1
2121,2822,1
2121,2772,1
2121,2768,1
2121,946,1
2121,10171,1
2121,8563,1
2121,10170,1
2121,2804,1
2121,557,1
2121,610,1
2121,914,1
2121,941,1
2121,1368,1
2121,1393,1
2121,1978,1
2121,1993,1
2121,2020,1
2121,2261,1
2121,2474,1
2121,2859,1
2121,2932,1
2121,2958,1
2121,2964,1
2121,2109,1
2121,361,1
2121,201,1
2121,4208,1
2121,7468,1
2121,7448,1
2121,7284,1
2121,7275,1
2121,6898,1
2121,6693,1
2121,6612,1
2121,6564,1
2121,6560,1
2121,5892,1
2121,5581,1
2121,5559,1
2121,5442,1
2121,5309,1
2121,5042,1
2121,5035,1
2121,8150,1
2121,5031,1
2121,3163,1
2121,2479,1
2121,10094,1
2121,8238,1
2121,8680,1
2121,8752,1
2121,8903,1
2121,9008,1
2121,9400,1
2122,1434,1
2122,3879,1
2122,3813,1
2122,3776,1
2122,3707,1
2122,3179,1
2122,2070,1
2122,712,1
2122,3168,1
2122,647,1
2122,10180,1
2122,4485,1
2122,8289,1
2122,6979,1
2122,4378,1
2122,3686,1
2122,3592,1
2122,4856,1
2122,5029,1
2122,5003,1
2122,10079,1
2122,9989,1
2122,7356,1
2122,7326,1
2122,5795,1
2122,5373,1
2122,8528,1
2123,10181,1
2123,5643,1
2123,5425,1
2123,2572,1
2123,1434,1
2123,10182,1
2123,7452,1
2123,6123,1
2123,4887,1
2123,5258,1
2123,8585,1
2123,5581,1
2123,1474,1
2123,2563,1
2123,135,1
2123,4459,1
2123,9699,1
2124,9789,1
2124,3206,1
2124,7593,1
2124,8635,1
2124,9005,1
2124,8247,1
2124,948,1
2124,1991,1
2124,2109,1
2124,2538,1
2124,3068,1
2124,3952,1
2124,4145,1
2124,4599,1
2124,4892,1
2124,4930,1
2124,4941,1
2124,5455,1
2124,10185,1
2124,5620,1
2124,6369,1
2124,7314,1
2124,7317,1
2124,7545,1
2124,7772,1
2124,10184,1
2124,8450,1
2124,8563,1
2124,8585,1
2124,8890,1
2124,9086,1
2124,6083,1
2124,624,1
2124,201,1
2124,10186,1
2124,10082,1
2124,10183,1
2125,1306,1
2125,10187,1
2125,10019,1
2125,7238,1
2125,5607,1
2125,10188,1
2125,543,1
2125,8630,1
2125,10189,1
2125,7589,1
2125,2633,1
2125,2867,1
2125,2956,1
2125,3628,1
2125,8077,1
2125,10035,1
2125,3817,1
2125,6069,1
2125,6271,1
2125,6909,1
2126,3594,1
2126,5451,1
2126,2091,1
2126,9229,1
2126,9642,1
2126,10190,1
2126,4901,1
2126,2603,1
2126,7391,1
2126,10191,1
2127,3482,1
2127,8176,1
2127,3813,1
2127,8095,1
2127,7452,1
2127,361,1
2127,364,1
2127,2778,1
2127,2832,1
2127,7128,1
2127,5086,1
2127,5031,1
2127,10192,1
2127,9099,1
2127,5353,1
2127,4816,1
2127,3497,1
2127,6036,1
2127,9140,1
2127,9637,1
2127,9547,1
2127,10196,1
2127,10195,1
2127,4132,1
2127,10182,1
2127,9988,1
2127,9721,1
2127,10194,1
2128,3139,1
2128,3577,1
2128,4966,1
2128,9228,1
2128,3576,1
2129,6628,1
2129,95,1
2129,3970,1
2129,2235,1
2129,6217,1
2129,3185,1
2130,661,1
2130,5606,1
2131,4802,1
2132,3976,1
2132,9111,1
2132,7407,1
2132,6577,1
2132,5224,1
2132,4606,1
2132,4480,1
2132,2579,1
2132,2019,1
2132,1213,1
2132,1146,1
2132,458,1
2132,356,1
2132,294,1
2133,8829,1
2133,6122,1
2133,5229,1
2133,3601,1
2133,696,1
2133,3991,1
2134,109,1
2134,193,1
2134,228,1
2134,393,1
2134,533,1
2134,610,1
2134,706,1
2134,726,1
2134,697,1
2134,1083,1
2134,1594,1
2134,1323,1
2134,3179,1
2134,7613,1
2134,10198,1
2134,7174,1
2134,1213,1
2134,5571,1
2134,4312,1
2134,6152,1
2134,4098,1
2134,3431,1
2134,3172,1
2134,3081,1
2134,2473,1
2134,1661,1
2134,1975,1
2134,1978,1
2134,4139,1
2134,2311,1
2135,6354,1
2135,6185,1
2135,1652,1
2135,1395,1
2135,297,1
2135,8895,1
2135,4652,1
2135,2038,1
2135,10199,1
2135,7920,1
2135,6820,1
2136,6875,1
2136,3222,1
2136,2974,1
2136,3755,1
2136,3850,1
2136,6797,1
2137,990,1
2137,570,1
2137,858,1
2137,1183,1
2137,2114,1
2137,2439,1
2137,2891,1
2137,3536,1
2137,3538,1
2137,3771,1
2138,355,1
2138,3774,1
2138,3681,1
2139,438,1
2139,319,1
2139,1851,1
2139,3065,1
2139,4556,1
2140,9651,1
2140,9829,1
2140,2846,1
2140,8468,1
2141,3568,1
2141,4086,1
2141,4123,1
2141,4790,1
2141,5817,1
2141,6594,1
2141,1218,1
2141,7330,1
2141,10200,1
2141,10201,1
2141,10127,1
2141,2832,1
2141,1639,1
2141,7414,1
2142,217,1
2142,71,1
2142,348,1
2142,550,1
2142,836,1
2142,1263,1
2142,2728,1
2143,3353,1
2143,250,1
2144,7051,1
2144,6246,1
2144,5864,1
2144,5356,1
2144,5217,1
2144,4306,1
2144,3522,1
2144,3010,1
2144,583,1
2144,668,1
2144,929,1
2144,1038,1
2144,1663,1
2144,2243,1
2144,4050,1
2144,2944,1
2144,10202,1
2144,119,1
2144,5315,1
2144,5047,1
2144,4349,1
2144,4266,1
2144,4195,1
2144,3888,1
2144,6061,1
2144,3735,1
2144,3594,1
2144,3315,1
2144,3290,1
2144,3220,1
2144,3012,1
2144,3696,1
2144,6394,1
2144,6775,1
2144,10203,1
2144,9709,1
2144,9025,1
2144,8450,1
2144,8414,1
2144,8352,1
2144,6540,1
2144,8340,1
2144,8171,1
2144,8073,1
2144,7905,1
2144,7639,1
2144,7172,1
2144,8268,1
2144,2987,1
2144,2923,1
2144,950,1
2144,940,1
2144,928,1
2144,913,1
2144,900,1
2144,958,1
2144,776,1
2144,442,1
2144,356,1
2144,201,1
2144,852,1
2144,2957,1
2144,1109,1
2144,1260,1
2144,2908,1
2144,2900,1
2144,2469,1
2144,1978,1
2144,1751,1
2144,1726,1
2144,1619,1
2144,1400,1
2144,1393,1
2144,1392,1
2144,1381,1
2144,1376,1
2144,1708,1
2144,4377,1
2145,332,1
2145,3127,1
2145,8720,1
2146,6553,1
2146,6130,1
2146,1099,1
2146,3256,1
2146,862,1
2146,4561,1
2146,4442,1
2146,5144,1
2147,6715,1
2147,940,1
2147,4236,1
2148,708,1
2148,1188,1
2149,4088,1
2149,3637,1
2150,9652,1
2150,960,1
2150,4168,1
2150,9670,1
2150,1713,1
2150,7068,1
2151,6807,1
2151,10204,1
2151,10127,1
2152,1757,1
2152,2028,1
2152,1621,1
2152,1880,1
2152,1735,1
2152,598,1
2152,3857,1
2152,7923,1
2152,7485,1
2152,2056,1
2153,4108,1
2153,3112,1
2154,1378,1
2154,2331,1
2154,2426,1
2154,6298,1
2154,1974,1
2155,1378,1
2155,5302,1
2155,6191,1
2155,3718,1
2155,5357,1
2155,4244,1
2155,3672,1
2155,3535,1
2155,8125,1
2155,3005,1
2155,1461,1
2155,946,1
2155,865,1
2155,795,1
2155,8647,1
2155,660,1
2155,476,1
2155,442,1
2155,5760,1
2155,7883,1
2156,9204,1
2156,2696,1
2156,7701,1
2157,1212,1
2157,2685,1
2157,2022,1
2157,5218,1
2157,9578,1
2157,10002,1
2157,3738,1
2157,10076,1
2157,6720,1
2158,10041,1
2158,3386,1
2158,1667,1
2158,8135,1
2158,7020,1
2159,4025,1
2159,10151,1
2159,6744,1
2160,9393,1
2160,1020,1
2161,212,1
2161,423,1
2161,7832,1
2161,5159,1
2161,5489,1
2162,6862,1
2162,346,1
2162,371,1
2162,4349,1
2162,941,1
2162,406,1
2163,1309,1
2163,3815,1
2163,6876,1
2163,7657,1
2163,8547,1
2163,415,1
2163,1149,1
2163,4046,1
2163,1834,1
2163,3262,1
2164,1256,1
2164,8518,1
2165,2027,1
2165,947,1
2165,7796,1
2165,5403,1
2165,3648,1
2165,3583,1
2165,3262,1
2165,2957,1
2165,1256,1
2165,419,1
2166,1979,1
2166,941,1
2166,9311,1
2166,3564,1
2166,8124,1
2166,1907,1
2166,1652,1
2166,1378,1
2166,944,1
2167,1133,1
2167,471,1
2167,545,1
2167,623,1
2167,638,1
2167,279,1
2167,657,1
2167,1355,1
2167,4010,1
2167,5358,1
2167,5829,1
2167,5972,1
2167,6724,1
2167,1318,1
2167,6980,1
2167,10205,1
2167,10206,1
2167,1374,1
2167,10207,1
2167,303,1
2167,1139,1
2167,215,1
2167,847,1
2167,1330,1
2167,1359,1
2167,3306,1
2167,8463,1
2167,8516,1
2167,9603,1
2167,3635,1
2168,7500,1
2168,442,1
2168,1392,1
2168,9080,1
2168,2913,1
2168,3232,1
2168,5359,1
2168,5730,1
2168,6246,1
2168,7045,1
2168,7599,1
2168,7548,1
2168,940,1
2168,5666,1
2168,5072,1
2168,3262,1
2168,3055,1
2168,2822,1
2168,2806,1
2168,1889,1
2168,1393,1
2168,8268,1
2168,1256,1
2168,958,1
2168,950,1
2168,910,1
2169,5044,1
2169,5298,1
2169,6285,1
2169,6133,1
2169,5953,1
2169,5880,1
2169,4422,1
2169,3216,1
2169,4255,1
2169,4184,1
2169,3718,1
2169,3657,1
2169,3262,1
2169,958,1
2169,946,1
2169,415,1
2170,542,1
2170,157,1
2170,240,1
2170,1585,1
2170,6948,1
2170,3191,1
2170,9469,1
2170,5523,1
2170,6658,1
2170,2419,1
2170,5524,1
2170,2633,1
2170,9859,1
2171,4813,1
2171,8706,1
2171,8302,1
2171,6486,1
2171,6205,1
2171,4928,1
2171,3661,1
2171,3596,1
2171,3184,1
2171,2436,1
2171,764,1
2171,371,1
2171,5218,1
2171,7149,1
2171,1696,1
2171,943,1
2171,119,1
2171,10209,1
2171,4214,1
2172,4947,1
2172,6608,1
2172,4923,1
2172,8668,1
2172,9012,1
2172,3577,1
2172,4137,1
2173,5271,1
2173,8652,1
2173,9774,1
2173,9863,1
2173,6845,1
2173,6473,1
2173,4191,1
2173,9703,1
2173,1356,1
2173,9750,1
2173,7214,1
2173,3395,1
2173,3404,1
2173,712,1
2173,583,1
2173,624,1
2173,909,1
2173,1261,1
2174,6515,1
2174,4301,1
2174,10211,1
2174,8003,1
2174,6373,1
2174,3241,1
2174,2406,1
2174,1376,1
2174,928,1
2174,119,1
2174,3468,1
2175,2764,1
2176,6004,1
2176,9190,1
2176,3348,1
2176,8226,1
2176,5097,1
2176,2708,1
2176,3410,1
2176,3067,1
2176,2459,1
2176,1653,1
2176,248,1
2176,699,1
2176,4685,1
2177,5815,1
2177,9894,1
2177,10213,1
2177,6008,1
2177,4989,1
2177,1854,1
2177,579,1
2178,1627,1
2178,3651,1
2178,8065,1
2179,6847,1
2179,8118,1
2179,3759,1
2180,5902,1
2180,3521,1
2180,2690,1
2180,2540,1
2180,1467,1
2180,700,1
2181,6846,1
2181,8438,1
2182,8137,1
2182,8072,1
2182,7708,1
2182,6554,1
2182,8584,1
2182,6317,1
2182,5834,1
2182,4956,1
2182,4813,1
2182,4132,1
2182,9178,1
2182,10222,1
2182,10220,1
2182,10219,1
2182,10217,1
2182,9147,1
2182,10216,1
2182,10214,1
2182,10149,1
2182,9878,1
2182,9575,1
2182,9310,1
2182,4472,1
2182,10215,1
2182,4127,1
2182,4123,1
2182,251,1
2182,550,1
2182,332,1
2182,4114,1
2182,4098,1
2182,722,1
2182,4124,1
2182,4673,1
2182,4950,1
2182,5717,1
2182,8134,1
2182,9128,1
2182,4664,1
2182,539,1
2182,1218,1
2182,4113,1
2182,3595,1
2182,3129,1
2182,2946,1
2182,2939,1
2182,3336,1
2182,1970,1
2182,1828,1
2182,1767,1
2182,1684,1
2182,2541,1
2183,7709,1
2183,747,1
2183,2583,1
2183,4996,1
2183,8444,1
2184,4342,1
2184,4125,1
2184,8379,1
2184,6471,1
2185,201,1
2185,205,1
2185,140,1
2185,297,1
2185,415,1
2185,443,1
2185,8252,1
2185,7802,1
2185,7699,1
2185,7624,1
2185,7246,1
2185,7220,1
2185,7018,1
2185,6693,1
2185,6576,1
2185,6536,1
2185,6394,1
2185,6164,1
2185,6097,1
2185,6047,1
2185,6044,1
2185,5949,1
2185,5822,1
2185,8508,1
2185,8725,1
2185,8754,1
2185,10228,1
2185,10227,1
2185,10224,1
2185,10223,1
2185,10061,1
2185,5687,1
2185,9689,1
2185,9539,1
2185,9537,1
2185,9437,1
2185,9399,1
2185,9390,1
2185,9148,1
2185,10230,1
2185,5404,1
2185,5377,1
2185,2694,1
2185,2516,1
2185,1835,1
2185,1682,1
2185,1644,1
2185,1354,1
2185,1259,1
2185,928,1
2185,919,1
2185,888,1
2185,731,1
2185,702,1
2185,675,1
2185,668,1
2185,624,1
2185,3174,1
2185,3764,1
2185,3776,1
2185,5375,1
2185,5367,1
2185,5356,1
2185,5323,1
2185,5094,1
2185,5075,1
2185,5057,1
2185,5041,1
2185,5397,1
2185,5014,1
2185,4682,1
2185,4679,1
2185,4675,1
2185,4334,1
2185,4298,1
2185,4276,1
2185,4178,1
2185,4063,1
2185,3084,1
2185,647,1
2185,10225,1
2185,9636,1
2185,9381,1
2185,9181,1
2185,8713,1
2185,8704,1
2185,6766,1
2185,6702,1
2185,6437,1
2185,6018,1
2185,7009,1
2185,5599,1
2185,913,1
2185,1181,1
2185,5787,1
2185,3061,1
2185,3103,1
2185,3292,1
2185,1727,1
2185,3778,1
2185,4400,1
2185,5072,1
2185,5364,1
2185,3686,1
2186,1642,1
2186,9703,1
2186,4857,1
2186,4818,1
2186,4502,1
2186,4332,1
2186,2479,1
2186,1644,1
2186,10231,1
2186,7223,1
2186,4952,1
2186,4137,1
2186,4128,1
2187,1904,1
2187,8433,1
2188,8510,1
2188,8509,1
2188,1236,1
2189,2555,1
2189,2455,1
2189,2351,1
2189,1393,1
2189,6380,1
2189,371,1
2189,2566,1
2189,356,1
2189,1255,1
2189,904,1
2189,2931,1
2189,2568,1
2189,3231,1
2189,10232,1
2189,9642,1
2189,6810,1
2189,7919,1
2189,6137,1
2189,5018,1
2189,3375,1
2190,929,1
2190,3782,1
2190,5993,1
2190,8264,1
2190,9432,1
2190,811,1
2190,2908,1
2191,7321,1
2191,1543,1
2191,4155,1
2191,4740,1
2191,10002,1
2191,8709,1
2192,888,1
2192,193,1
2192,371,1
2192,928,1
2192,957,1
2192,900,1
2192,940,1
2192,950,1
2192,946,1
2192,941,1
2192,4900,1
2192,4754,1
2192,3012,1
2192,7134,1
2192,1376,1
2192,1663,1
2193,5643,1
2193,4207,1
2193,5562,1
2193,5171,1
2193,5019,1
2193,4952,1
2193,4205,1
2193,3886,1
2193,3851,1
2193,5654,1
2193,3813,1
2193,3807,1
2193,3539,1
2193,3986,1
2193,5835,1
2193,6341,1
2193,6011,1
2193,8158,1
2193,8241,1
2193,8375,1
2193,1509,1
2193,8699,1
2193,8710,1
2193,8782,1
2193,3378,1
2193,6008,1
2193,8144,1
2193,7859,1
2193,7667,1
2193,7069,1
2193,6572,1
2193,6036,1
2193,3336,1
2193,2149,1
2193,3262,1
2193,4206,1
2193,3656,1
2193,3355,1
2193,2984,1
2193,2762,1
2193,2571,1
2193,1535,1
2193,4532,1
2193,361,1
2193,135,1
2193,231,1
2193,591,1
2193,928,1
2193,940,1
2193,957,1
2193,1287,1
2193,1376,1
2193,3271,1
2193,4860,1
2193,3240,1
2193,3129,1
2193,3098,1
2193,2832,1
2193,2778,1
2193,2563,1
2193,4901,1
2193,2471,1
2193,2174,1
2193,8935,1
2193,10235,1
2193,9692,1
2193,7205,1
2193,7029,1
2193,6582,1
2193,6556,1
2193,2426,1
2193,8666,1
2193,9171,1
2193,9042,1
2193,10237,1
2193,10236,1
2193,10234,1
2193,10233,1
2193,10229,1
2193,10213,1
2193,10090,1
2193,1837,1
2193,9600,1
2193,9517,1
2193,9200,1
2193,9194,1
2193,9193,1
2193,9192,1
2193,9837,1
2193,9172,1
2194,3383,1
2194,3569,1
2194,6927,1
2194,7524,1
2194,6942,1
2194,9634,1
2194,9301,1
2194,9116,1
2194,2577,1
2194,359,1
2194,119,1
2194,9850,1
2194,9466,1
2195,2473,1
2195,4990,1
2195,119,1
2195,356,1
2195,415,1
2195,1109,1
2195,1663,1
2195,10240,1
2195,9691,1
2195,9103,1
2195,9877,1
2195,5010,1
2195,2849,1
2195,3624,1
2195,4076,1
2195,4252,1
2195,4586,1
2195,4855,1
2195,8788,1
2195,6587,1
2195,6896,1
2195,7442,1
2196,5716,1
2196,7781,1
2196,10241,1
2196,4722,1
2196,8782,1
2196,1409,1
2196,4224,1
2196,633,1
2196,1638,1
2196,1978,1
2196,2809,1
2196,3139,1
2196,2953,1
2196,6750,1
2196,4084,1
2197,7817,1
2197,10242,1
2197,8541,1
2197,6136,1
2197,5929,1
2197,4349,1
2197,3573,1
2197,3262,1
2197,1381,1
2197,940,1
2197,910,1
2197,888,1
2197,119,1
2197,3847,1
2198,7258,1
2198,7520,1
2198,7964,1
2198,8487,1
2198,9051,1
2198,10243,1
2198,9196,1
2198,9655,1
2198,10246,1
2198,7069,1
2198,9194,1
2198,6297,1
2198,721,1
2198,5978,1
2198,5446,1
2198,4611,1
2198,4122,1
2198,3163,1
2198,2563,1
2198,2097,1
2198,563,1
2198,527,1
2198,119,1
2198,277,1
2198,5581,1
2198,5171,1
2198,1978,1
2198,2448,1
2198,2947,1
2198,5639,1
2198,6822,1
2198,9195,1
2199,679,1
2199,620,1
2199,201,1
2199,957,1
2199,1259,1
2199,1609,1
2199,1623,1
2199,4011,1
2199,965,1
2199,4522,1
2199,6352,1
2199,8521,1
2199,8904,1
2199,10114,1
2199,3179,1
2199,1762,1
2199,7904,1
2199,7326,1
2199,7306,1
2199,7293,1
2199,6851,1
2199,6533,1
2199,5786,1
2199,2301,1
2199,4930,1
2199,4722,1
2199,4108,1
2199,3636,1
2199,3627,1
2199,5653,1
2199,2688,1
2199,7981,1
2199,10247,1
2199,10252,1
2199,10250,1
2199,10249,1
2199,10158,1
2199,9912,1
2199,9558,1
2199,10129,1
2199,9400,1
2199,9131,1
2199,8826,1
2199,8520,1
2199,8263,1
2199,8121,1
2200,10255,1
2200,10253,1
2200,10254,1
2200,10256,1
2200,2585,1
2200,10258,1
2200,9939,1
2200,10257,1
2200,9723,1
2200,9319,1
2200,9266,1
2200,9165,1
2200,9090,1
2200,8804,1
2200,8677,1
2200,8623,1
2200,10261,1
2200,8204,1
2200,9679,1
2200,2431,1
2200,1610,1
2200,2341,1
2200,119,1
2200,356,1
2200,358,1
2200,730,1
2200,732,1
2200,896,1
2200,899,1
2200,940,1
2200,950,1
2200,2352,1
2200,958,1
2200,1376,1
2200,1392,1
2200,1409,1
2200,1663,1
2200,1682,1
2200,1876,1
2200,2072,1
2200,2194,1
2200,2310,1
2200,2313,1
2200,1109,1
2200,7902,1
2200,7892,1
2200,7887,1
2200,3955,1
2200,4027,1
2200,4119,1
2200,4272,1
2200,4464,1
2200,4520,1
2200,4597,1
2200,4603,1
2200,4715,1
2200,4758,1
2200,4814,1
2200,4829,1
2200,4578,1
2200,3586,1
2200,3163,1
2200,2856,1
2200,2878,1
2200,2950,1
2200,2958,1
2200,2963,1
2200,3004,1
2200,3012,1
2200,3099,1
2200,4916,1
2200,2549,1
2200,4928,1
2200,5236,1
2200,6954,1
2200,6965,1
2200,6586,1
2200,7142,1
2200,7337,1
2200,7456,1
2200,7494,1
2200,7749,1
2200,7793,1
2200,7285,1
2200,6572,1
2200,6391,1
2200,6305,1
2200,5237,1
2200,5333,1
2200,5480,1
2200,5543,1
2200,5558,1
2200,5576,1
2200,5584,1
2200,5651,1
2200,5766,1
2200,5827,1
2200,6234,1
2200,6290,1
2200,5208,1
2200,5590,1
2200,5255,1
2200,1762,1
2200,415,1
2200,900,1
2200,912,1
2200,1523,1
2200,2254,1
2200,2725,1
2200,2962,1
2200,4910,1
2200,6158,1
2200,5768,1
2200,7287,1
2200,7681,1
2200,7705,1
2200,8672,1
2200,9086,1
2200,9246,1
2200,6749,1
2201,2822,1
2201,3004,1
2201,7701,1
2201,4177,1
2201,4781,1
2201,1392,1
2201,5040,1
2201,958,1
2201,1880,1
2201,419,1
2201,197,1
2201,119,1
2201,9971,1
2201,3262,1
2201,5072,1
2201,950,1
2201,10262,1
2202,1260,1
2202,8683,1
2203,5360,1
2203,5518,1
2203,5687,1
2203,6430,1
2203,7184,1
2203,10264,1
2203,356,1
2203,371,1
2203,755,1
2203,2696,1
2203,4917,1
2203,6659,1
2203,3553,1
2203,6925,1
2203,2407,1
2203,941,1
2203,940,1
2203,929,1
2203,424,1
2203,9127,1
2203,415,1
2203,185,1
2203,119,1
2203,1071,1
2203,1396,1
2203,1652,1
2203,1860,1
2203,2023,1
2203,2049,1
2203,2101,1
2203,2922,1
2203,950,1
2204,1201,1
2204,4152,1
2204,3607,1
2204,3600,1
2205,9222,1
2205,9906,1
2205,7416,1
2205,4654,1
2205,4578,1
2205,3248,1
2205,2490,1
2205,1975,1
2205,8720,1
2205,7523,1
2206,10008,1
2206,7917,1
2206,10266,1
2207,1843,1
2207,1917,1
2207,3250,1
2207,1376,1
2207,4295,1
2207,5896,1
2207,8273,1
2207,8596,1
2207,10059,1
2207,10267,1
2207,4221,1
2207,4047,1
2207,1826,1
2207,371,1
2207,119,1
2207,8288,1
2207,5248,1
2207,2999,1
2207,2958,1
2207,1339,1
2207,1201,1
2207,946,1
2207,941,1
2207,957,1
2207,415,1
2207,1393,1
2207,442,1
2208,6733,1
2208,7200,1
2208,7528,1
2208,9328,1
2208,8288,1
2208,8409,1
2208,8422,1
2208,9171,1
2208,9275,1
2208,6008,1
2208,9601,1
2208,10268,1
2208,10270,1
2208,10273,1
2208,10272,1
2208,10271,1
2208,3982,1
2208,5146,1
2208,1393,1
2208,9404,1
2208,10269,1
2208,5247,1
2208,139,1
2208,299,1
2208,304,1
2208,7567,1
2208,2311,1
2208,2485,1
2208,3544,1
2208,4547,1
2208,702,1
2208,2067,1
2208,1436,1
2208,4678,1
2209,9853,1
2209,8975,1
2209,928,1
2209,10276,1
2209,10277,1
2209,7681,1
2209,6894,1
2209,5262,1
2209,1148,1
2209,10275,1
2209,10259,1
2210,10278,1
2210,415,1
2210,929,1
2210,1393,1
2210,10279,1
2210,10132,1
2210,8063,1
2210,4076,1
2210,3249,1
2210,361,1
2210,371,1
2210,9879,1
2210,946,1
2210,4090,1
2211,1381,1
2211,958,1
2211,1393,1
2211,1649,1
2211,1652,1
2211,2065,1
2211,2102,1
2211,2242,1
2211,1368,1
2211,1143,1
2211,3986,1
2211,8217,1
2211,8151,1
2211,8150,1
2211,7912,1
2211,7699,1
2211,7596,1
2211,7269,1
2211,7160,1
2211,7145,1
2211,6927,1
2211,6810,1
2211,6687,1
2211,6602,1
2211,6378,1
2211,8297,1
2211,8338,1
2211,8345,1
2211,8755,1
2211,10283,1
2211,10281,1
2211,10280,1
2211,10243,1
2211,10241,1
2211,10072,1
2211,10051,1
2211,6086,1
2211,9878,1
2211,9648,1
2211,9646,1
2211,9338,1
2211,9324,1
2211,9101,1
2211,9041,1
2211,8774,1
2211,9787,1
2211,5940,1
2211,5793,1
2211,5787,1
2211,3338,1
2211,3256,1
2211,3249,1
2211,3206,1
2211,3094,1
2211,3017,1
2211,3430,1
2211,2964,1
2211,2933,1
2211,2931,1
2211,2922,1
2211,2810,1
2211,2778,1
2211,2758,1
2211,2479,1
2211,2958,1
2211,950,1
2211,3630,1
2211,3764,1
2211,5616,1
2211,5397,1
2211,5318,1
2211,5297,1
2211,5267,1
2211,5138,1
2211,5133,1
2211,3697,1
2211,5125,1
2211,4851,1
2211,4730,1
2211,4610,1
2211,4336,1
2211,4170,1
2211,3952,1
2211,3950,1
2211,940,1
2211,900,1
2211,4206,1
2211,4259,1
2211,4821,1
2211,5292,1
2211,5579,1
2211,2908,1
2211,6615,1
2211,9490,1
2211,9815,1
2211,9911,1
2211,10198,1
2211,10282,1
2211,941,1
2211,186,1
2211,888,1
2211,668,1
2211,215,1
2211,361,1
2211,359,1
2211,273,1
2211,216,1
2211,193,1
2211,415,1
2211,157,1
2211,135,1
2211,119,1
2212,4937,1
2212,5301,1
2212,6003,1
2212,6432,1
2212,9859,1
2212,10284,1
2212,9743,1
2212,8291,1
2212,8167,1
2212,3950,1
2212,10285,1
2212,361,1
2212,2603,1
2212,119,1
2212,3690,1
2212,6329,1
2212,9819,1
2212,3290,1
2212,7379,1
2212,1238,1
2212,979,1
2212,791,1
2213,6950,1
2213,5312,1
2213,3810,1
2213,2317,1
2213,6568,1
2213,10125,1
2214,3333,1
2214,2345,1
2214,964,1
2214,3170,1
2215,7447,1
2217,2278,1
2217,136,1
2217,8438,1
2217,3415,1
2217,9,1
2217,6161,1
2217,2871,1
2217,1655,1
2217,1446,1
2217,624,1
2218,1233,1
2218,1505,1
2218,3167,1
2218,3357,1
2218,560,1
2218,4789,1
2218,3248,1
2219,700,1
2219,1279,1
2219,1976,1
2219,2762,1
2219,4642,1
2219,7969,1
2219,2384,1
2219,323,1
2220,7458,1
2220,3063,1
2220,2202,1
2221,9486,1
2221,7449,1
2221,3313,1
2221,6470,1
2221,5529,1
2221,4047,1
2221,3744,1
2221,3693,1
2221,3558,1
2221,3512,1
2221,9595,1
2221,2422,1
2221,1099,1
2221,1562,1
2221,1436,1
2221,1309,1
2221,1253,1
2221,1179,1
2221,1169,1
2221,826,1
2221,486,1
2221,349,1
2221,105,1
2221,1966,1
2221,423,1
2221,3275,1
2221,3895,1
2221,2602,1
2221,3917,1
2221,4642,1
2221,2720,1
2222,754,1
2222,1799,1
2222,3626,1
2222,3950,1
2222,6071,1
2222,10287,1
2222,7667,1
2222,8430,1
2223,4178,1
2224,2217,1
2224,2367,1
2224,4759,1
2224,553,1
2224,1520,1
2224,2759,1
2224,3001,1
2224,3031,1
2224,3290,1
2225,2320,1
2225,228,1
2225,2133,1
2225,609,1
2225,501,1
2225,6303,1
2225,3588,1
2225,6567,1
2225,6407,1
2225,5570,1
2225,5525,1
2225,5183,1
2225,5109,1
2225,5018,1
2225,3681,1
2225,6697,1
2225,2983,1
2225,2792,1
2225,8009,1
2225,2759,1
2225,2423,1
2225,1997,1
2225,1218,1
2225,700,1
2225,2566,1
2226,3063,1
2226,4729,1
2226,2847,1
2226,434,1
2226,2834,1
2226,1074,1
2226,1007,1
2227,1663,1
2227,1843,1
2227,1409,1
2227,10293,1
2227,10288,1
2227,9823,1
2227,9253,1
2227,8807,1
2227,8182,1
2227,1978,1
2227,6792,1
2227,6377,1
2227,6042,1
2227,5887,1
2227,5153,1
2227,3251,1
2227,2954,1
2227,2900,1
2227,2569,1
2227,7224,1
2227,1379,1
2227,4064,1
2227,943,1
2227,5399,1
2227,5041,1
2227,4741,1
2227,4678,1
2227,4667,1
2227,3257,1
2227,3206,1
2227,913,1
2227,685,1
2227,10289,1
2227,1204,1
2227,940,1
2227,7827,1
2228,415,1
2228,442,1
2228,2324,1
2228,2479,1
